Messzeitpunkt;Einspeisung (kWh) Strom 00100137997;Qualität Strom 00100137997;Verbrauch (kWh) Strom 00021228596;Qualität Strom 00021228596
27.11.23 05:30;0;G;0,118;G
27.11.23 05:45;0;G;0,13;G
27.11.23 06:00;0;G;0,403;G
27.11.23 06:15;0;G;0,342;G
27.11.23 06:30;0;G;0,141;G
27.11.23 06:45;0;G;0,322;G
27.11.23 07:00;0;G;0,326;G
27.11.23 07:15;0;G;0,301;G
27.11.23 07:30;0;G;0,181;G
27.11.23 07:45;0;G;0,189;G
27.11.23 08:00;0;G;0,303;G
27.11.23 08:15;0;G;0,721;G
27.11.23 08:30;0;G;0,838;G
27.11.23 08:45;0;G;0,761;G
27.11.23 09:00;0;G;0,538;G
27.11.23 09:15;0;G;0,388;G
27.11.23 09:30;0;G;0,384;G
27.11.23 09:45;0;G;0,696;G
27.11.23 10:00;0;G;0,461;G
27.11.23 10:15;0;G;0,177;G
27.11.23 10:30;0;G;0,337;G
27.11.23 10:45;0;G;0,585;G
27.11.23 11:00;0;G;0,16;G
27.11.23 11:15;0,003;G;0,12;G
27.11.23 11:30;0,005;G;0,042;G
27.11.23 11:45;0,061;G;0;G
27.11.23 12:00;0,09;G;0;G
27.11.23 12:15;0,075;G;0;G
27.11.23 12:30;0,058;G;0;G
27.11.23 12:45;0,059;G;0;G
27.11.23 13:00;0,008;G;0,013;G
27.11.23 13:15;0;G;0,486;G
27.11.23 13:30;0;G;0,955;G
27.11.23 13:45;0;G;0,763;G
27.11.23 14:00;0,003;G;0,091;G
27.11.23 14:15;0;G;0,439;G
27.11.23 14:30;0;G;0,264;G
27.11.23 14:45;0;G;0,244;G
27.11.23 15:00;0;G;0,679;G
27.11.23 15:15;0;G;0,627;G
27.11.23 15:30;0;G;0,292;G
27.11.23 15:45;0;G;0,489;G
27.11.23 16:00;0;G;0,454;G
27.11.23 16:15;0;G;0,601;G
27.11.23 16:30;0;G;0,517;G
27.11.23 16:45;0;G;0,644;G
27.11.23 17:00;0;G;0,89;G
27.11.23 17:15;0;G;0,312;G
27.11.23 17:30;0;G;0,225;G
27.11.23 17:45;0;G;0,343;G
27.11.23 18:00;0;G;0,336;G
27.11.23 18:15;0;G;0,469;G
27.11.23 18:30;0;G;0,519;G
27.11.23 18:45;0;G;0,514;G
27.11.23 19:00;0;G;0,563;G
27.11.23 19:15;0;G;0,58;G
27.11.23 19:30;0;G;0,53;G
27.11.23 19:45;0;G;0,328;G
27.11.23 20:00;0;G;0,317;G
27.11.23 20:15;0;G;0,309;G
27.11.23 20:30;0;G;0,304;G
27.11.23 20:45;0;G;0,277;G
27.11.23 21:00;0;G;0,227;G
27.11.23 21:15;0;G;0,14;G
27.11.23 21:30;0;G;0,145;G
27.11.23 21:45;0;G;0,169;G
27.11.23 22:00;0;G;0,162;G
27.11.23 22:15;0;G;0,258;G
27.11.23 22:30;0;G;0,154;G
27.11.23 22:45;0;G;0,156;G
27.11.23 23:00;0;G;0,16;G
27.11.23 23:15;0;G;1,498;G
27.11.23 23:30;0;G;1,766;G
27.11.23 23:45;0;G;1,751;G
28.11.23 00:00;0;G;2,179;G
28.11.23 00:15;0;G;2,114;G
28.11.23 00:30;0;G;2,303;G
28.11.23 00:45;0;G;2,216;G
28.11.23 01:00;0;G;2,265;G
28.11.23 01:15;0;G;2,425;G
28.11.23 01:30;0;G;2,481;G
28.11.23 01:45;0;G;2,362;G
28.11.23 02:00;0;G;2,687;G
28.11.23 02:15;0;G;2,498;G
28.11.23 02:30;0;G;2,062;G
28.11.23 02:45;0;G;1,975;G
28.11.23 03:00;0;G;2,238;G
28.11.23 03:15;0;G;1,856;G
28.11.23 03:30;0;G;1,922;G
28.11.23 03:45;0;G;1,806;G
28.11.23 04:00;0;G;0,953;G
28.11.23 04:15;0;G;0,329;G
28.11.23 04:30;0;G;0,314;G
28.11.23 04:45;0;G;0,104;G
28.11.23 05:00;0;G;0,323;G
28.11.23 05:15;0;G;0,114;G
28.11.23 05:30;0;G;0,115;G
28.11.23 05:45;0;G;0,144;G
28.11.23 06:00;0;G;0,319;G
28.11.23 06:15;0;G;0,381;G
28.11.23 06:30;0;G;0,173;G
28.11.23 06:45;0;G;0,297;G
28.11.23 07:00;0;G;0,325;G
28.11.23 07:15;0;G;0,294;G
28.11.23 07:30;0;G;0,191;G
28.11.23 07:45;0;G;0,184;G
28.11.23 08:00;0;G;0,185;G
28.11.23 08:15;0;G;0,758;G
28.11.23 08:30;0;G;0,894;G
28.11.23 08:45;0;G;0,804;G
28.11.23 09:00;0;G;0,522;G
28.11.23 09:15;0;G;0,49;G
28.11.23 09:30;0;G;0,244;G
28.11.23 09:45;0;G;0,458;G
28.11.23 10:00;0;G;0,503;G
28.11.23 10:15;0;G;0,525;G
28.11.23 10:30;0;G;0,126;G
28.11.23 10:45;0;G;0,298;G
28.11.23 11:00;0;G;0,282;G
28.11.23 11:15;0;G;0,116;G
28.11.23 11:30;0;G;0,036;G
28.11.23 11:45;0;G;0,063;G
28.11.23 12:00;0;G;0,052;G
28.11.23 12:15;0;G;0,053;G
28.11.23 12:30;0;G;0,052;G
28.11.23 12:45;0;G;0,046;G
28.11.23 13:00;0;G;0,256;G
28.11.23 13:15;0;G;0,942;G
28.11.23 13:30;0;G;0,617;G
28.11.23 13:45;0;G;0,316;G
28.11.23 14:00;0;G;0,299;G
28.11.23 14:15;0;G;0,465;G
28.11.23 14:30;0;G;0,36;G
28.11.23 14:45;0;G;0,725;G
28.11.23 15:00;0;G;0,433;G
28.11.23 15:15;0;G;0,43;G
28.11.23 15:30;0;G;0,611;G
28.11.23 15:45;0;G;0,619;G
28.11.23 16:00;0;G;0,755;G
28.11.23 16:15;0;G;0,79;G
28.11.23 16:30;0;G;0,501;G
28.11.23 16:45;0;G;0,491;G
28.11.23 17:00;0;G;0,483;G
28.11.23 17:15;0;G;0,361;G
28.11.23 17:30;0;G;0,209;G
28.11.23 17:45;0;G;0,182;G
28.11.23 18:00;0;G;0,354;G
28.11.23 18:15;0;G;0,258;G
28.11.23 18:30;0;G;0,422;G
28.11.23 18:45;0;G;0,35;G
28.11.23 19:00;0;G;0,379;G
28.11.23 19:15;0;G;0,289;G
28.11.23 19:30;0;G;0,684;G
28.11.23 19:45;0;G;1,372;G
28.11.23 20:00;0;G;0,925;G
28.11.23 20:15;0;G;0,615;G
28.11.23 20:30;0;G;0,559;G
28.11.23 20:45;0;G;0,484;G
28.11.23 21:00;0;G;0,338;G
28.11.23 21:15;0;G;0,238;G
28.11.23 21:30;0;G;0,214;G
28.11.23 21:45;0;G;0,311;G
28.11.23 22:00;0;G;0,379;G
28.11.23 22:15;0;G;0,346;G
28.11.23 22:30;0;G;0,29;G
28.11.23 22:45;0;G;0,197;G
28.11.23 23:00;0;G;0,198;G
28.11.23 23:15;0;G;0,191;G
28.11.23 23:30;0;G;0,169;G
28.11.23 23:45;0;G;0,147;G
29.11.23 00:00;0;G;0,146;G
29.11.23 00:15;0;G;0,363;G
29.11.23 00:30;0;G;0,34;G
29.11.23 00:45;0;G;0,62;G
29.11.23 01:00;0;G;0,625;G
29.11.23 01:15;0;G;0,642;G
29.11.23 01:30;0;G;0,727;G
29.11.23 01:45;0;G;0,879;G
29.11.23 02:00;0;G;0,828;G
29.11.23 02:15;0;G;0,828;G
29.11.23 02:30;0;G;0,695;G
29.11.23 02:45;0;G;0,848;G
29.11.23 03:00;0;G;0,73;G
29.11.23 03:15;0;G;0,827;G
29.11.23 03:30;0;G;0,378;G
29.11.23 03:45;0;G;0,149;G
29.11.23 04:00;0;G;0,334;G
29.11.23 04:15;0;G;0,216;G
29.11.23 04:30;0;G;0,282;G
29.11.23 04:45;0;G;0,119;G
29.11.23 05:00;0;G;0,317;G
29.11.23 05:15;0;G;0,113;G
29.11.23 05:30;0;G;0,132;G
29.11.23 05:45;0;G;0,252;G
29.11.23 06:00;0;G;0,592;G
29.11.23 06:15;0;G;0,753;G
29.11.23 06:30;0;G;0,567;G
29.11.23 06:45;0;G;0,588;G
29.11.23 07:00;0;G;0,42;G
29.11.23 07:15;0;G;0,46;G
29.11.23 07:30;0;G;0,468;G
29.11.23 07:45;0;G;0,494;G
29.11.23 08:00;0;G;0,238;G
29.11.23 08:15;0;G;0,727;G
29.11.23 08:30;0;G;0,834;G
29.11.23 08:45;0;G;0,818;G
29.11.23 09:00;0;G;1,053;G
29.11.23 09:15;0;G;0,858;G
29.11.23 09:30;0;G;0,42;G
29.11.23 09:45;0;G;0,566;G
29.11.23 10:00;0;G;0,87;G
29.11.23 10:15;0;G;0,62;G
29.11.23 10:30;0;G;0,581;G
29.11.23 10:45;0;G;0,551;G
29.11.23 11:00;0;G;0,541;G
29.11.23 11:15;0,01;G;0,068;G
29.11.23 11:30;0,013;G;0,065;G
29.11.23 11:45;0;G;0,158;G
29.11.23 12:00;0;G;0,54;G
29.11.23 12:15;0;G;0,285;G
29.11.23 12:30;0,021;G;0,156;G
29.11.23 12:45;0,027;G;0,224;G
29.11.23 13:00;0,011;G;0,145;G
29.11.23 13:15;0;G;0,652;G
29.11.23 13:30;0;G;0,946;G
29.11.23 13:45;0;G;0,965;G
29.11.23 14:00;0;G;0,884;G
29.11.23 14:15;0;G;0,894;G
29.11.23 14:30;0;G;0,647;G
29.11.23 14:45;0;G;0,363;G
29.11.23 15:00;0;G;0,661;G
29.11.23 15:15;0;G;0,731;G
29.11.23 15:30;0;G;0,899;G
29.11.23 15:45;0;G;0,673;G
29.11.23 16:00;0;G;0,737;G
29.11.23 16:15;0;G;0,24;G
29.11.23 16:30;0;G;0,804;G
29.11.23 16:45;0;G;0,272;G
29.11.23 17:00;0;G;0,236;G
29.11.23 17:15;0;G;0,329;G
29.11.23 17:30;0;G;0,218;G
29.11.23 17:45;0;G;0,226;G
29.11.23 18:00;0;G;0,228;G
29.11.23 18:15;0;G;0,463;G
29.11.23 18:30;0;G;0,765;G
29.11.23 18:45;0;G;0,337;G
29.11.23 19:00;0;G;0,267;G
29.11.23 19:15;0;G;0,239;G
29.11.23 19:30;0;G;0,25;G
29.11.23 19:45;0;G;0,422;G
29.11.23 20:00;0;G;0,237;G
29.11.23 20:15;0;G;0,197;G
29.11.23 20:30;0;G;0,193;G
29.11.23 20:45;0;G;0,195;G
29.11.23 21:00;0;G;0,187;G
29.11.23 21:15;0;G;0,21;G
29.11.23 21:30;0;G;0,219;G
29.11.23 21:45;0;G;0,19;G
29.11.23 22:00;0;G;0,198;G
29.11.23 22:15;0;G;0,194;G
29.11.23 22:30;0;G;0,218;G
29.11.23 22:45;0;G;0,201;G
29.11.23 23:00;0;G;0,216;G
29.11.23 23:15;0;G;0,187;G
29.11.23 23:30;0;G;0,186;G
29.11.23 23:45;0;G;0,191;G
30.11.23 00:00;0;G;0,176;G
30.11.23 00:15;0;G;0,335;G
30.11.23 00:30;0;G;0,398;G
30.11.23 00:45;0;G;0,672;G
30.11.23 01:00;0;G;0,668;G
30.11.23 01:15;0;G;0,926;G
30.11.23 01:30;0;G;1,009;G
30.11.23 01:45;0;G;0,852;G
30.11.23 02:00;0;G;1,055;G
30.11.23 02:15;0;G;1,061;G
30.11.23 02:30;0;G;0,53;G
30.11.23 02:45;0;G;0,311;G
30.11.23 03:00;0;G;0,808;G
30.11.23 03:15;0;G;0,551;G
30.11.23 03:30;0;G;0,664;G
30.11.23 03:45;0;G;0,762;G
30.11.23 04:00;0;G;0,558;G
30.11.23 04:15;0;G;0,688;G
30.11.23 04:30;0;G;0,625;G
30.11.23 04:45;0;G;0,318;G
30.11.23 05:00;0;G;0,336;G
30.11.23 05:15;0;G;0,16;G
30.11.23 05:30;0;G;0,163;G
30.11.23 05:45;0;G;0,18;G
30.11.23 06:00;0;G;0,434;G
30.11.23 06:15;0;G;0,441;G
30.11.23 06:30;0;G;0,25;G
30.11.23 06:45;0;G;0,36;G
30.11.23 07:00;0;G;0,337;G
30.11.23 07:15;0;G;0,277;G
30.11.23 07:30;0;G;0,421;G
30.11.23 07:45;0;G;0,409;G
30.11.23 08:00;0;G;0,752;G
30.11.23 08:15;0;G;0,505;G
30.11.23 08:30;0;G;0,743;G
30.11.23 08:45;0;G;0,874;G
30.11.23 09:00;0;G;0,944;G
30.11.23 09:15;0;G;0,863;G
30.11.23 09:30;0;G;0,628;G
30.11.23 09:45;0;G;0,438;G
30.11.23 10:00;0;G;0,154;G
30.11.23 10:15;0;G;0,626;G
30.11.23 10:30;0;G;1,067;G
30.11.23 10:45;0;G;0,839;G
30.11.23 11:00;0;G;0,76;G
30.11.23 11:15;0;G;0,509;G
30.11.23 11:30;0;G;0,377;G
30.11.23 11:45;0;G;0,339;G
30.11.23 12:00;0;G;0,483;G
30.11.23 12:15;0;G;0,511;G
30.11.23 12:30;0;G;0,361;G
30.11.23 12:45;0;G;0,297;G
30.11.23 13:00;0;G;0,211;G
30.11.23 13:15;0;G;0,657;G
30.11.23 13:30;0;G;0,806;G
30.11.23 13:45;0;G;1,078;G
30.11.23 14:00;0;G;1,043;G
30.11.23 14:15;0;G;0,826;G
30.11.23 14:30;0;G;0,752;G
30.11.23 14:45;0;G;0,67;G
30.11.23 15:00;0;G;0,625;G
30.11.23 15:15;0;G;0,891;G
30.11.23 15:30;0;G;0,882;G
30.11.23 15:45;0;G;0,737;G
30.11.23 16:00;0;G;1,021;G
30.11.23 16:15;0;G;0,876;G
30.11.23 16:30;0;G;0,553;G
30.11.23 16:45;0;G;0,216;G
30.11.23 17:00;0;G;0,721;G
30.11.23 17:15;0;G;0,346;G
30.11.23 17:30;0;G;0,237;G
30.11.23 17:45;0;G;0,22;G
30.11.23 18:00;0;G;0,204;G
30.11.23 18:15;0;G;0,457;G
30.11.23 18:30;0;G;0,473;G
30.11.23 18:45;0;G;0,295;G
30.11.23 19:00;0;G;0,272;G
30.11.23 19:15;0;G;0,373;G
30.11.23 19:30;0;G;0,739;G
30.11.23 19:45;0;G;0,335;G
30.11.23 20:00;0;G;0,352;G
30.11.23 20:15;0;G;0,175;G
30.11.23 20:30;0;G;0,167;G
30.11.23 20:45;0;G;0,176;G
30.11.23 21:00;0;G;0,466;G
30.11.23 21:15;0;G;1,878;G
30.11.23 21:30;0;G;1,8;G
30.11.23 21:45;0;G;1,779;G
30.11.23 22:00;0;G;1,787;G
30.11.23 22:15;0;G;1,768;G
30.11.23 22:30;0;G;1,776;G
30.11.23 22:45;0;G;1,722;G
30.11.23 23:00;0;G;1,706;G
30.11.23 23:15;0;G;1,715;G
30.11.23 23:30;0;G;1,707;G
30.11.23 23:45;0;G;1,697;G
01.12.23 00:00;0;G;1,505;G
01.12.23 00:15;0;G;1,061;G
01.12.23 00:30;0;G;0,832;G
01.12.23 00:45;0;G;0,696;G
01.12.23 01:00;0;G;0,625;G
01.12.23 01:15;0;G;0,636;G
01.12.23 01:30;0;G;0,712;G
01.12.23 01:45;0;G;0,963;G
01.12.23 02:00;0;G;0,991;G
01.12.23 02:15;0;G;0,788;G
01.12.23 02:30;0;G;0,684;G
01.12.23 02:45;0;G;0,863;G
01.12.23 03:00;0;G;0,597;G
01.12.23 03:15;0;G;0,297;G
01.12.23 03:30;0;G;0,346;G
01.12.23 03:45;0;G;0,335;G
01.12.23 04:00;0;G;0,144;G
01.12.23 04:15;0;G;0,306;G
01.12.23 04:30;0;G;0,347;G
01.12.23 04:45;0;G;0,123;G
01.12.23 05:00;0;G;0,324;G
01.12.23 05:15;0;G;0,112;G
01.12.23 05:30;0;G;0,126;G
01.12.23 05:45;0;G;0,131;G
01.12.23 06:00;0;G;0,429;G
01.12.23 06:15;0;G;0,42;G
01.12.23 06:30;0;G;0,205;G
01.12.23 06:45;0;G;0,37;G
01.12.23 07:00;0;G;0,359;G
01.12.23 07:15;0;G;0,264;G
01.12.23 07:30;0;G;0,339;G
01.12.23 07:45;0;G;0,505;G
01.12.23 08:00;0;G;0,405;G
01.12.23 08:15;0;G;0,26;G
01.12.23 08:30;0;G;0,836;G
01.12.23 08:45;0;G;0,881;G
01.12.23 09:00;0;G;0,901;G
01.12.23 09:15;0;G;0,522;G
01.12.23 09:30;0;G;0,391;G
01.12.23 09:45;0;G;0,839;G
01.12.23 10:00;0;G;0,553;G
01.12.23 10:15;0;G;0,332;G
01.12.23 10:30;0;G;0,393;G
01.12.23 10:45;0;G;0,64;G
01.12.23 11:00;0;G;0,553;G
01.12.23 11:15;0;G;0,195;G
01.12.23 11:30;0;G;0,218;G
01.12.23 11:45;0;G;0,376;G
01.12.23 12:00;0;G;0,49;G
01.12.23 12:15;0;G;0,858;G
01.12.23 12:30;0;G;0,824;G
01.12.23 12:45;0;G;0,572;G
01.12.23 13:00;0;G;0,471;G
01.12.23 13:15;0;G;0,738;G
01.12.23 13:30;0;G;0,982;G
01.12.23 13:45;0;G;1,206;G
01.12.23 14:00;0;G;0,76;G
01.12.23 14:15;0;G;0,39;G
01.12.23 14:30;0;G;0,657;G
01.12.23 14:45;0;G;0,496;G
01.12.23 15:00;0;G;0,58;G
01.12.23 15:15;0;G;0,354;G
01.12.23 15:30;0;G;0,761;G
01.12.23 15:45;0;G;0,676;G
01.12.23 16:00;0;G;0,269;G
01.12.23 16:15;0;G;0,594;G
01.12.23 16:30;0;G;0,254;G
01.12.23 16:45;0;G;0,675;G
01.12.23 17:00;0;G;0,49;G
01.12.23 17:15;0;G;0,314;G
01.12.23 17:30;0;G;0,186;G
01.12.23 17:45;0;G;0,163;G
01.12.23 18:00;0;G;0,156;G
01.12.23 18:15;0;G;0,327;G
01.12.23 18:30;0;G;0,325;G
01.12.23 18:45;0;G;0,239;G
01.12.23 19:00;0;G;0,229;G
01.12.23 19:15;0;G;0,325;G
01.12.23 19:30;0;G;0,16;G
01.12.23 19:45;0;G;0,156;G
01.12.23 20:00;0;G;0,194;G
01.12.23 20:15;0;G;0,128;G
01.12.23 20:30;0;G;0,125;G
01.12.23 20:45;0;G;0,128;G
01.12.23 21:00;0;G;0,126;G
01.12.23 21:15;0;G;0,111;G
01.12.23 21:30;0;G;0,133;G
01.12.23 21:45;0;G;0,135;G
01.12.23 22:00;0;G;0,191;G
01.12.23 22:15;0;G;0,207;G
01.12.23 22:30;0;G;0,194;G
01.12.23 22:45;0;G;0,221;G
01.12.23 23:00;0;G;0,221;G
01.12.23 23:15;0;G;0,214;G
01.12.23 23:30;0;G;0,159;G
01.12.23 23:45;0;G;0,145;G
02.12.23 00:00;0;G;0,156;G
02.12.23 00:15;0;G;0,559;G
02.12.23 00:30;0;G;0,653;G
02.12.23 00:45;0;G;0,62;G
02.12.23 01:00;0;G;0,613;G
02.12.23 01:15;0;G;0,537;G
02.12.23 01:30;0;G;0,714;G
02.12.23 01:45;0;G;0,761;G
02.12.23 02:00;0;G;0,816;G
02.12.23 02:15;0;G;0,602;G
02.12.23 02:30;0;G;0,247;G
02.12.23 02:45;0;G;0,342;G
02.12.23 03:00;0;G;0,331;G
02.12.23 03:15;0;G;1,668;G
02.12.23 03:30;0;G;2,012;G
02.12.23 03:45;0;G;2,004;G
02.12.23 04:00;0;G;2,342;G
02.12.23 04:15;0;G;2,037;G
02.12.23 04:30;0;G;1,71;G
02.12.23 04:45;0;G;1,756;G
02.12.23 05:00;0;G;1,892;G
02.12.23 05:15;0;G;0,602;G
02.12.23 05:30;0;G;0,649;G
02.12.23 05:45;0;G;0,651;G
02.12.23 06:00;0;G;0,323;G
02.12.23 06:15;0;G;0,122;G
02.12.23 06:30;0;G;0,134;G
02.12.23 06:45;0;G;0,145;G
02.12.23 07:00;0;G;0,304;G
02.12.23 07:15;0;G;0,401;G
02.12.23 07:30;0;G;0,244;G
02.12.23 07:45;0;G;0,341;G
02.12.23 08:00;0;G;0,348;G
02.12.23 08:15;0;G;0,193;G
02.12.23 08:30;0;G;0,331;G
02.12.23 08:45;0;G;0,366;G
02.12.23 09:00;0;G;0,311;G
02.12.23 09:15;0;G;0,74;G
02.12.23 09:30;0;G;0,807;G
02.12.23 09:45;0;G;0,878;G
02.12.23 10:00;0;G;0,615;G
02.12.23 10:15;0;G;0,844;G
02.12.23 10:30;0;G;0,612;G
02.12.23 10:45;0;G;0,767;G
02.12.23 11:00;0;G;0,551;G
02.12.23 11:15;0;G;0,87;G
02.12.23 11:30;0;G;1,257;G
02.12.23 11:45;0;G;1,824;G
02.12.23 12:00;0;G;1,452;G
02.12.23 12:15;0;G;1,003;G
02.12.23 12:30;0;G;0,855;G
02.12.23 12:45;0;G;1,094;G
02.12.23 13:00;0;G;0,75;G
02.12.23 13:15;0;G;0,86;G
02.12.23 13:30;0;G;0,645;G
02.12.23 13:45;0;G;0,666;G
02.12.23 14:00;0;G;0,501;G
02.12.23 14:15;0;G;0,505;G
02.12.23 14:30;0;G;0,676;G
02.12.23 14:45;0;G;0,713;G
02.12.23 15:00;0;G;0,832;G
02.12.23 15:15;0;G;0,56;G
02.12.23 15:30;0;G;0,716;G
02.12.23 15:45;0;G;0,721;G
02.12.23 16:00;0;G;0,731;G
02.12.23 16:15;0;G;0,225;G
02.12.23 16:30;0;G;0,194;G
02.12.23 16:45;0;G;0,183;G
02.12.23 17:00;0;G;0,203;G
02.12.23 17:15;0;G;0,375;G
02.12.23 17:30;0;G;0,366;G
02.12.23 17:45;0;G;0,273;G
02.12.23 18:00;0;G;0,287;G
02.12.23 18:15;0;G;0,405;G
02.12.23 18:30;0;G;0,624;G
02.12.23 18:45;0;G;0,253;G
02.12.23 19:00;0;G;0,424;G
02.12.23 19:15;0;G;0,44;G
02.12.23 19:30;0;G;0,386;G
02.12.23 19:45;0;G;0,329;G
02.12.23 20:00;0;G;0,438;G
02.12.23 20:15;0;G;0,415;G
02.12.23 20:30;0;G;0,236;G
02.12.23 20:45;0;G;0,242;G
02.12.23 21:00;0;G;0,223;G
02.12.23 21:15;0;G;0,223;G
02.12.23 21:30;0;G;0,216;G
02.12.23 21:45;0;G;0,209;G
02.12.23 22:00;0;G;0,171;G
02.12.23 22:15;0;G;0,154;G
02.12.23 22:30;0;G;0,156;G
02.12.23 22:45;0;G;0,151;G
02.12.23 23:00;0;G;0,149;G
02.12.23 23:15;0;G;0,157;G
02.12.23 23:30;0;G;0,163;G
02.12.23 23:45;0;G;0,154;G
03.12.23 00:00;0;G;0,129;G
03.12.23 00:15;0;G;0,367;G
03.12.23 00:30;0;G;0,605;G
03.12.23 00:45;0;G;0,623;G
03.12.23 01:00;0;G;0,624;G
03.12.23 01:15;0;G;0,683;G
03.12.23 01:30;0;G;0,714;G
03.12.23 01:45;0;G;0,771;G
03.12.23 02:00;0;G;0,821;G
03.12.23 02:15;0;G;0,864;G
03.12.23 02:30;0;G;0,526;G
03.12.23 02:45;0;G;0,202;G
03.12.23 03:00;0;G;0,644;G
03.12.23 03:15;0;G;0,778;G
03.12.23 03:30;0;G;0,626;G
03.12.23 03:45;0;G;0,352;G
